SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-5.79318380355835,-4.77847146987915,-5.101032257080078,-6.704166889190674,-5.1063079833984375,,-5.496632480621338,0.7698522621846079
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-5.707528591156006,-4.840341567993164,-4.869235038757324,-6.369849681854248,-4.743403911590576,,-5.306071758270264,0.7101262378466293
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-5.671549320220947,-5.018445014953613,-5.222077369689941,-6.0201029777526855,-5.481692790985107,,-5.482773494720459,0.3898473612448055
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-5.957542419433594,-5.243781089782715,-5.501914978027344,-6.629178524017334,-5.613270282745361,,-5.789137458801269,0.5349927121746204
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-5.803823947906494,-5.703479766845703,-5.6859540939331055,-6.065141201019287,-5.254044055938721,,-5.702488613128662,0.2929004281160683
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.88,1,-5.57122278213501,-4.865789413452148,-5.046285152435303,-6.371253490447998,-5.10561990737915,,-5.3920341491699215,0.6061122200201902
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.56,1,-5.687401294708252,-5.584700584411621,-5.629654407501221,-6.0502095222473145,-4.956944942474365,,-5.5817821502685545,0.3947472017017784
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.57,1,-5.554514408111572,-5.792629241943359,-5.766427993774414,-6.4908623695373535,-5.306341648101807,,-5.782155132293701,0.44182625799783637
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,1,-5.6343255043029785,-5.056553840637207,-5.432553291320801,-6.003756046295166,-5.367099285125732,,-5.498857593536377,0.35023675014263783
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,1,-5.553681373596191,-5.2144551277160645,-5.6883697509765625,-5.835028648376465,-4.851956844329834,,-5.428698348999023,0.3958172642484085
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.26,1,-5.862370491027832,-5.54334020614624,-5.4612226486206055,-6.469699859619141,-5.565704822540283,,-5.78046760559082,0.4141313142403455
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.2,1,-5.535794734954834,-5.27097225189209,-5.5418782234191895,-5.741799831390381,-5.154370307922363,,-5.448963069915772,0.23472961008072732
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N1C,-5.38,1,-6.4308624267578125,-5.731672286987305,-6.130496978759766,-5.797881603240967,-6.344818592071533,,-6.087146377563476,0.3148217376397863
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-5.89,1,-5.896401882171631,-5.4539384841918945,-5.638293266296387,-5.787204742431641,-5.05514669418335,,-5.56619701385498,0.3304738822831995
CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.32,1,-5.109570026397705,-4.846196174621582,-5.226122856140137,-5.502274990081787,-4.593189716339111,,-5.055470752716064,0.34970791525724715
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.77,1,-6.059391498565674,-5.4805192947387695,-5.889233589172363,-6.763705730438232,-6.018465518951416,,-6.042263126373291,0.46376537975800164
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-4.98,1,-5.761411190032959,-5.320912837982178,-5.275691509246826,-5.743879318237305,-5.076659679412842,,-5.435710906982422,0.3036243700658877
CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.92,1,-5.297541618347168,-4.958911895751953,-5.23473596572876,-5.331973075866699,-4.760175704956055,,-5.116667652130127,0.24747996428595215
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.69,1,-5.455145359039307,-5.78406286239624,-5.855295181274414,-5.598447322845459,-5.461999893188477,,-5.630990123748779,0.18322263461414873
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.43,1,-5.8777337074279785,-5.410030364990234,-5.559551239013672,-6.2062153816223145,-5.160114765167236,,-5.642729091644287,0.4082670110076239
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.21,1,-5.573642253875732,-5.185158729553223,-5.499324321746826,-5.874985218048096,-5.304085731506348,,-5.487439250946045,0.2658740848331871
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.74,1,-5.94600248336792,-5.616167068481445,-5.895809173583984,-6.283993244171143,-5.616302967071533,,-5.871654987335205,0.2768630274445917
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-4.93,1,-5.232662677764893,-5.035433292388916,-5.7469282150268555,-5.480947971343994,-5.346606731414795,,-5.3685157775878904,0.26726250390924927
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.33,1,-5.844811916351318,-5.324810028076172,-5.934548377990723,-6.254730701446533,-5.25024938583374,,-5.721830081939697,0.42554963031661897
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.91,1,-5.554760456085205,-5.228120803833008,-5.503501892089844,-5.784177303314209,-5.347321033477783,,-5.48357629776001,0.21192462378648172
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.9,1,-6.255604267120361,-5.422634124755859,-5.5613484382629395,-6.045467376708984,-5.471299648284912,,-5.751270771026611,0.37528665224095836
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.56,1,-5.9283366203308105,-5.328279495239258,-5.8440656661987305,-6.5856757164001465,-5.903029918670654,,-5.91787748336792,0.4470341977197035
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.65,1,-5.849183559417725,-5.440311431884766,-5.8180036544799805,-6.059757232666016,-5.551345348358154,,-5.743720245361328,0.24778262747764804
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,-5.45,1,-5.480505466461182,-4.882162094116211,-5.192687034606934,-5.25988245010376,-4.881762981414795,,-5.139400005340576,0.2580003108810414
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.73,1,-5.672504901885986,-5.1076130867004395,-5.643595218658447,-6.057214260101318,-5.511229038238525,,-5.5984313011169435,0.3415096028983548
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.39,1,-5.782098293304443,-5.232594966888428,-5.8811564445495605,-6.088084697723389,-5.070709705352783,,-5.6109288215637205,0.43731364189431243
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.53,1,-5.850283145904541,-5.3432512283325195,-5.704591274261475,-5.978068828582764,-5.751492023468018,,-5.725537300109863,0.2380066822876413
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.47,1,-6.064605236053467,-5.585237503051758,-5.686068534851074,-5.657385349273682,-5.202853679656982,,-5.639230060577392,0.30692305191390673
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.81,1,-5.594423294067383,-5.344000816345215,-5.523100852966309,-6.562475681304932,-5.748225688934326,,-5.754445266723633,0.4744849181987406
CC(C)C[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.03,1,-5.194989204406738,-4.664084434509277,-4.919677257537842,-5.438199996948242,-4.570570468902588,,-4.9575042724609375,0.362184802669638
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-4.84,1,-5.1810383796691895,-5.091361999511719,-5.432403564453125,-5.448235034942627,-5.1384596824646,,-5.258299732208252,0.16925330450521128
CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.6,1,-5.945897579193115,-5.170144081115723,-5.959125518798828,-7.041785717010498,-5.49285888671875,,-5.9219623565673825,0.7080464075967302
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.58,1,-6.912170886993408,-6.693106174468994,-6.3925628662109375,-6.05969762802124,-5.49799919128418,,-6.311107349395752,0.5563693028455962
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.631482124328613,-4.951990604400635,-5.217480659484863,-5.916074275970459,-5.197577953338623,,-5.382921123504639,0.3851813226495969
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.86,1,-6.000996112823486,-6.829467296600342,-6.053291320800781,-7.298725605010986,-5.679234504699707,,-6.372342967987061,0.6684383337829782
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.31,1,-5.853853225708008,-5.284333229064941,-5.702961444854736,-6.281994819641113,-5.4050469398498535,,-5.7056379318237305,0.39433957323629976
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-4.83,1,-5.664177417755127,-5.741633892059326,-5.860593795776367,-6.162182331085205,-5.73612642288208,,-5.832942771911621,0.19707595502016623
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.64,1,-6.13483190536499,-5.4117937088012695,-5.7875823974609375,-6.581635475158691,-6.0350494384765625,,-5.99017858505249,0.43253136005418896
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.12,1,-6.0322136878967285,-5.477294445037842,-5.9668121337890625,-6.529094219207764,-5.97910737991333,,-5.996904373168945,0.37272293100425613
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.26,1,-6.235512733459473,-5.532251834869385,-5.243456840515137,-5.776251316070557,-4.723216533660889,,-5.502137851715088,0.567344261839909
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-5.64,1,-5.645561695098877,-5.0067548751831055,-5.608333587646484,-5.677399158477783,-4.714992046356201,,-5.330608272552491,0.44171690269969405
CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.28,1,-5.7409844398498535,-5.382784843444824,-5.200994491577148,-5.570356845855713,-4.704064846038818,,-5.3198370933532715,0.39918250138758443
