SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.9743194580078125,-5.574967384338379,-5.512553691864014,-5.786728382110596,-6.040738582611084,,-5.777861499786377,0.23416498812435105
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.223427772521973,-6.15167760848999,-6.093732833862305,-6.096578121185303,-6.234200477600098,,-6.159923362731933,0.0671038338278454
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.04127836227417,-5.38525915145874,-5.328150272369385,-5.633224010467529,-5.469958305358887,,-5.571574020385742,0.2866692323427653
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-5.865729331970215,-5.852972030639648,-5.54081916809082,-5.479842662811279,-5.821656703948975,,-5.7122039794921875,0.18623245691684465
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-6.165428638458252,-6.018117427825928,-5.691693305969238,-5.416423320770264,-5.870387554168701,,-5.832410049438477,0.29140910341239556
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-6.2030181884765625,-6.004305839538574,-5.660734176635742,-5.520012855529785,-5.9312286376953125,,-5.863859939575195,0.27330514213833906
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-6.499267578125,-6.342709064483643,-6.598073959350586,-6.509414196014404,-6.4629411697387695,,-6.482481193542481,0.09258363439150902
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-6.3543572425842285,-6.084352493286133,-5.889848709106445,-5.793067455291748,-6.249257564544678,,-6.074176692962647,0.23572081369111458
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-6.01358699798584,-5.766883850097656,-5.810391426086426,-5.711266040802002,-5.714441299438477,,-5.80331392288208,0.12446200540873291
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.88,1,-6.114424228668213,-6.415919303894043,-5.886988162994385,-5.6118879318237305,-5.888668060302734,,-5.983577537536621,0.3002210596608006
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.56,1,-5.9355058670043945,-5.809770584106445,-5.524675369262695,-5.607051372528076,-5.843687057495117,,-5.7441380500793455,0.17160703743452616
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.57,1,-6.007898330688477,-6.199247360229492,-5.805304050445557,-5.589064598083496,-5.9710493087768555,,-5.914512729644775,0.2295833656134695
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,1,-6.371027946472168,-6.0223798751831055,-5.564568996429443,-5.618991851806641,-6.046538352966309,,-5.924701404571533,0.3341954479290814
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,1,-5.828119277954102,-5.734845161437988,-5.742630481719971,-5.352720737457275,-6.017298698425293,,-5.735122871398926,0.2421566447409986
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.26,1,-6.681790828704834,-7.040000915527344,-6.801821231842041,-6.713199138641357,-6.892406940460205,,-6.825843811035156,0.14518185479889473
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.2,1,-5.886545658111572,-5.884546279907227,-5.385256767272949,-5.273813724517822,-6.096116542816162,,-5.705255794525146,0.3557825370071221
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N1C,-5.38,1,-6.715697765350342,-6.226182460784912,-6.334188938140869,-5.8863749504089355,-6.386628150939941,,-6.309814453125,0.2989694990454748
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-5.89,1,-6.129215240478516,-5.487812042236328,-5.772995948791504,-5.423220157623291,-5.657802581787109,,-5.694209194183349,0.2796416889113631
CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.32,1,-5.459451675415039,-5.39464807510376,-5.141246795654297,-5.133450984954834,-5.34807014465332,,-5.29537353515625,0.14960612214937286
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.77,1,-6.785984039306641,-7.590897560119629,-8.054454803466797,-7.520937919616699,-6.824351787567139,,-7.355325222015381,0.542629301218859
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-4.98,1,-5.640393257141113,-5.888153076171875,-5.370284080505371,-5.116483211517334,-5.239141464233398,,-5.450891017913818,0.31235922392550136
CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.92,1,-6.58111572265625,-6.739075660705566,-5.598857402801514,-5.4236369132995605,-6.02980899810791,,-6.07449893951416,0.5809854178006957
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.69,1,-5.65919303894043,-5.777061462402344,-6.0137786865234375,-5.991090297698975,-6.377593040466309,,-5.9637433052062985,0.2748290267930311
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.43,1,-6.172820568084717,-6.43390417098999,-6.183404922485352,-6.08181095123291,-6.356886863708496,,-6.245765495300293,0.14477138510063148
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.21,1,-5.882420063018799,-5.894668102264404,-5.461840629577637,-5.374924659729004,-6.192433834075928,,-5.761257457733154,0.3381180682492285
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.74,1,-6.429286479949951,-5.999510765075684,-6.1293182373046875,-6.09983491897583,-6.450916767120361,,-6.221773433685303,0.205174310156367
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-4.93,1,-5.919424533843994,-5.61289119720459,-5.64129638671875,-5.683379650115967,-6.03170108795166,,-5.777738571166992,0.18659220531183335
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.33,1,-6.439701080322266,-6.429226875305176,-5.768664836883545,-5.6225199699401855,-6.081866264343262,,-6.068395805358887,0.3731259960097108
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.91,1,-6.312768936157227,-5.877013683319092,-5.574676990509033,-5.5927252769470215,-6.188841819763184,,-5.909205341339112,0.33695893171153946
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.9,1,-6.116482257843018,-5.57000207901001,-5.601163864135742,-5.854589462280273,-5.696115970611572,,-5.767670726776123,0.22424421036710532
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.56,1,-6.713131904602051,-7.207136631011963,-6.8223748207092285,-6.795045375823975,-6.740338325500488,,-6.855605411529541,0.20120337326917
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.65,1,-6.431959629058838,-6.50213623046875,-6.092678070068359,-6.144410610198975,-6.805023193359375,,-6.395241546630859,0.28946351455166464
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,-5.45,1,-5.651845455169678,-5.3442511558532715,-5.122017860412598,-5.157138824462891,-5.43825626373291,,-5.3427019119262695,0.2167013351691979
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.73,1,-6.353254318237305,-6.122411727905273,-5.653156757354736,-5.716127395629883,-6.232048988342285,,-6.015399837493897,0.31357538686059927
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.39,1,-6.45343017578125,-6.172558784484863,-5.804227828979492,-5.6261467933654785,-6.094564437866211,,-6.030185604095459,0.32320852437119424
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.53,1,-6.421006679534912,-6.086391925811768,-5.537678241729736,-5.468571662902832,-5.961188316345215,,-5.894967365264892,0.3959844535109851
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.47,1,-6.135661602020264,-5.539029121398926,-5.699003219604492,-5.640862941741943,-5.599747657775879,,-5.7228609085083,0.2380379522761737
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.81,1,-6.594915390014648,-7.30959415435791,-8.040242195129395,-7.527743339538574,-7.822405815124512,,-7.4589801788330075,0.5575832315801013
CC(C)C[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.03,1,-5.452507019042969,-5.661043167114258,-4.901220321655273,-4.971498012542725,-5.2592902183532715,,-5.249111747741699,0.31986659806612033
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-4.84,1,-5.441651821136475,-5.249310493469238,-5.233782768249512,-4.9110426902771,-5.473081588745117,,-5.261773872375488,0.22414182299823734
CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.6,1,-6.646864414215088,-6.723373889923096,-6.309197425842285,-6.239339351654053,-6.3827924728393555,,-6.460313510894776,0.21311802135147656
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.58,1,-5.810700416564941,-5.753487586975098,-5.665076732635498,-5.725518703460693,-5.820178508758545,,-5.754992389678955,0.06385217766884484
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-6.123311996459961,-6.4035964012146,-6.167664527893066,-6.078213214874268,-6.281521320343018,,-6.210861492156982,0.1315921861977572
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.86,1,-6.569278717041016,-6.413441181182861,-6.4377570152282715,-6.257727146148682,-6.302780628204346,,-6.396196937561035,0.1223543995626614
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.31,1,-6.487644195556641,-6.03808069229126,-5.832290172576904,-5.88224458694458,-6.283109664916992,,-6.104673862457275,0.2768609394011687
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-4.83,1,-5.956272125244141,-5.658585071563721,-5.574920654296875,-5.431600093841553,-5.673368453979492,,-5.658949279785157,0.19193578477877132
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.64,1,-6.757771015167236,-7.109517574310303,-7.015490531921387,-6.655602931976318,-6.559455871582031,,-6.819567584991455,0.23495644509829297
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.12,1,-6.524358749389648,-6.347785472869873,-6.053203582763672,-6.113430500030518,-6.405098915100098,,-6.288775444030762,0.19921896144463735
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.26,1,-7.101263046264648,-7.183027267456055,-6.918397903442383,-6.103556156158447,-6.352993011474609,,-6.731847476959229,0.4777846841492203
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-5.64,1,-6.0517730712890625,-5.8362908363342285,-5.907425880432129,-5.573176860809326,-5.7769365310668945,,-5.829120635986328,0.17605938407614213
CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.28,1,-5.928045272827148,-5.844841957092285,-5.5524091720581055,-5.217987537384033,-5.856365203857422,,-5.6799298286437985,0.29560908464086966
