SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-6.459234237670898,-6.04918098449707,-6.208874225616455,-6.079157829284668,-5.384477615356445,,-6.036184978485108,0.39860077176501313
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-6.780318260192871,-5.634249687194824,-5.9147629737854,-5.988245487213135,-6.17557954788208,,-6.098631191253662,0.42786125552279547
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-6.125924587249756,-5.628022193908691,-5.511044025421143,-5.723083019256592,-6.140277862548828,,-5.825670337677002,0.2905637503595146
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.935696601867676,-5.64710807800293,-5.852705001831055,-5.74603796005249,-5.5594377517700195,,-5.948197078704834,0.5627900929452475
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-6.141911029815674,-5.415341854095459,-5.500045299530029,-5.591120719909668,-5.663565158843994,,-5.662396812438965,0.2839056609385838
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.933741569519043,-5.995062828063965,-6.172092914581299,-6.645214557647705,-5.860840797424316,,-6.321390533447266,0.4529683762908102
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.9240498542785645,-5.545814037322998,-5.733109951019287,-5.493515968322754,-5.802562713623047,,-5.89981050491333,0.5866645553247021
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-6.776063442230225,-5.701589107513428,-5.921278476715088,-6.11360502243042,-5.221850395202637,,-5.946877288818359,0.5704895708293938
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-7.278683662414551,-5.0599822998046875,-5.0498762130737305,-6.017457485198975,-5.212030410766602,,-5.723606014251709,0.9566390458587919
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-6.401869773864746,-5.685710906982422,-5.521857738494873,-6.4761152267456055,-5.328519344329834,,-5.882814598083496,0.5238813938621374
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-6.210480213165283,-5.703683853149414,-5.6973443031311035,-5.787236213684082,-6.032876014709473,,-5.886324119567871,0.22662958876559078
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-7.299814224243164,-5.213559150695801,-5.196341037750244,-5.798459053039551,-5.430716514587402,,-5.787777996063232,0.8794011456516966
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-6.538830280303955,-5.862287998199463,-5.522118091583252,-6.101093292236328,-5.77454137802124,,-5.959774208068848,0.38426379515954995
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.88,1,-6.157851696014404,-5.462523460388184,-5.683119297027588,-6.322729587554932,-5.037259578704834,,-5.7326967239379885,0.5215313669846608
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.56,1,-6.667977809906006,-5.580641746520996,-5.706937789916992,-6.12467622756958,-5.827672481536865,,-5.981581211090088,0.4334414131928979
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.57,1,-6.289426803588867,-5.585895538330078,-5.615240097045898,-5.611711025238037,-5.657623291015625,,-5.751979351043701,0.30154165962807017
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,1,-6.329442977905273,-6.003047943115234,-5.959169864654541,-6.072718143463135,-5.725008487701416,,-6.01787748336792,0.21766907438115363
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,1,-7.110076427459717,-5.166410446166992,-5.3842339515686035,-5.483199119567871,-5.2607316970825195,,-5.680930328369141,0.8079112795355148
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.26,1,-7.033847332000732,-5.836995601654053,-6.233551502227783,-6.388062953948975,-6.179410934448242,,-6.334373664855957,0.43980377580211477
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.2,1,-5.6541643142700195,-5.518870830535889,-5.558329105377197,-5.689302444458008,-5.7417755126953125,,-5.632488441467285,0.09226308440848767
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N1C,-5.38,1,-6.1292877197265625,-5.718181610107422,-5.5029497146606445,-5.8741888999938965,-5.587676048278809,,-5.762456798553467,0.24844592811618885
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-5.89,1,-7.372585773468018,-5.331963539123535,-5.774792671203613,-5.736313819885254,-5.423216342926025,,-5.927774429321289,0.8302273608600478
CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.32,1,-5.883775234222412,-5.295520782470703,-4.961167812347412,-4.98662805557251,-4.583258628845215,,-5.14207010269165,0.48549761720077567
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.77,1,-7.080653667449951,-6.07489013671875,-6.160459041595459,-6.407217502593994,-6.128208637237549,,-6.3702857971191404,0.4170952160241496
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-4.98,1,-5.596531391143799,-4.98505163192749,-5.195204257965088,-5.609129428863525,-4.677552223205566,,-5.212693786621093,0.40093511076821037
CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.92,1,-5.6439690589904785,-5.398797035217285,-5.522986888885498,-5.801660060882568,-5.853497505187988,,-5.644182109832764,0.18941647342213966
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.69,1,-6.411683559417725,-5.324042797088623,-5.619452476501465,-6.0153632164001465,-5.671181678771973,,-5.808344745635987,0.41710812299396355
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.43,1,-6.498871326446533,-5.572850227355957,-5.625209331512451,-6.056033611297607,-5.721311569213867,,-5.894855213165283,0.3864348101110403
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.21,1,-5.752817630767822,-5.766369819641113,-5.455673694610596,-5.2704081535339355,-5.537732124328613,,-5.556600284576416,0.20913669255510814
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.74,1,-6.966437816619873,-5.815704345703125,-5.864333629608154,-6.670068740844727,-6.302964210510254,,-6.323901748657226,0.5006470867867632
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-4.93,1,-6.024973392486572,-5.345888614654541,-5.082911014556885,-5.268383979797363,-5.517634391784668,,-5.447958278656006,0.35837335715557106
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.33,1,-6.6984052658081055,-5.590132713317871,-5.768799304962158,-6.07975959777832,-5.857504844665527,,-5.998920345306397,0.42891593111206244
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.91,1,-6.305359363555908,-5.848318099975586,-5.76452112197876,-5.750163555145264,-5.68642520904541,,-5.870957469940185,0.24959445485582488
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.9,1,-7.036625385284424,-5.447135925292969,-5.822080135345459,-5.947868824005127,-5.919375896453857,,-6.034617233276367,0.5947967077374225
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.56,1,-6.952138423919678,-5.869600772857666,-6.129648685455322,-6.682488918304443,-6.054303169250488,,-6.3376359939575195,0.4580201835357435
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.65,1,-6.5323357582092285,-5.942221641540527,-5.787623882293701,-5.970826148986816,-5.952915191650391,,-6.037184524536133,0.286346801091715
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,-5.45,1,-6.672146320343018,-4.46470832824707,-5.121628284454346,-5.233336925506592,-5.013494491577148,,-5.301062870025635,0.8214070083751844
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.73,1,-5.979630947113037,-5.853359222412109,-5.784485340118408,-5.8697052001953125,-5.73438835144043,,-5.8443138122558596,0.09314011223169177
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.39,1,-6.819546699523926,-5.745006561279297,-5.868605613708496,-6.0309062004089355,-5.639078140258789,,-6.020628643035889,0.46984971233771944
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.53,1,-6.218751430511475,-6.095938682556152,-6.151854991912842,-6.182953834533691,-5.558981895446777,,-6.041696166992187,0.27358389030394886
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.47,1,-7.235738277435303,-5.628445148468018,-6.209209442138672,-5.8865227699279785,-5.264897346496582,,-6.044962596893311,0.7503358424784414
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.81,1,-6.316514492034912,-5.795363426208496,-5.954224109649658,-6.622904300689697,-6.426394462585449,,-6.223080158233643,0.34100997188210286
CC(C)C[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.03,1,-5.348250865936279,-5.0334014892578125,-5.0916876792907715,-4.959990978240967,-4.7181901931762695,,-5.03030424118042,0.22761080242393664
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-4.84,1,-5.817576885223389,-5.618020057678223,-5.178645610809326,-5.155137538909912,-4.798845291137695,,-5.313645076751709,0.4046479059717179
CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.6,1,-6.579846382141113,-5.730425834655762,-5.870891094207764,-7.090209484100342,-6.312101364135742,,-6.316694831848144,0.550010696527611
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.58,1,-6.448362350463867,-5.975131988525391,-5.947198390960693,-5.884986400604248,-5.090404510498047,,-5.869216728210449,0.4897718823324006
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.660995006561279,-5.571071624755859,-5.63171911239624,-6.170382499694824,-6.169388771057129,,-5.840711402893066,0.30223881904927624
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.86,1,-6.965949535369873,-6.367297172546387,-6.292434215545654,-6.321922779083252,-6.071824073791504,,-6.403885555267334,0.3341626672611425
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.31,1,-6.629852294921875,-5.807454586029053,-5.874131679534912,-7.032857418060303,-6.427007675170898,,-6.354260730743408,0.5175077675550099
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-4.83,1,-6.206875801086426,-5.877481460571289,-5.415848255157471,-5.959486484527588,-5.957553863525391,,-5.8834491729736325,0.289207621621721
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.64,1,-7.004984378814697,-5.822871208190918,-5.958845615386963,-7.123293876647949,-6.802822113037109,,-6.542563438415527,0.6077620728730805
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.12,1,-6.796731948852539,-5.825448989868164,-6.052364826202393,-6.934285640716553,-6.584833145141602,,-6.43873291015625,0.47970787004126597
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.26,1,-6.184173107147217,-6.554446697235107,-6.3749566078186035,-7.028194904327393,-6.586031913757324,,-6.545560646057129,0.3139902083718303
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-5.64,1,-6.788642406463623,-5.476622581481934,-5.168243885040283,-5.165191650390625,-5.268317222595215,,-5.573403549194336,0.6910211665333801
CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.28,1,-6.285217761993408,-5.222199440002441,-5.637547492980957,-5.59314489364624,-5.359411716461182,,-5.6195042610168455,0.40917419651814824
