SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-6.0365729331970215,-5.863501071929932,-5.884383201599121,-5.9989423751831055,-6.192905426025391,,-5.995261001586914,0.132700897048471
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.770003318786621,-5.499928951263428,-6.071510314941406,-5.767610549926758,-6.153966426849365,,-5.852603912353516,0.2632326614097011
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.886041641235352,-5.810967445373535,-5.9388885498046875,-5.708251953125,-6.157294750213623,,-5.900288867950439,0.1677806869197351
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.797896385192871,-5.867652893066406,-6.439828872680664,-5.868356227874756,-6.292335510253906,,-6.053213977813721,0.29173727958401346
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-6.347292900085449,-5.92193078994751,-6.333409309387207,-6.1364288330078125,-6.5033440589904785,,-6.248481178283692,0.22423342524290493
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.080462455749512,-5.884444236755371,-6.227569580078125,-5.798253059387207,-6.117197513580322,,-6.021585369110108,0.1758711882452316
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.764545440673828,-5.628265380859375,-6.07627010345459,-5.747498035430908,-5.864914417266846,,-5.8162986755371096,0.16786682145572038
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.75327205657959,-5.971902847290039,-6.220760822296143,-6.1007280349731445,-6.345809459686279,,-6.278494644165039,0.2995319545432213
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.710517883300781,-5.253486633300781,-5.9067840576171875,-5.577735900878906,-5.8058905601501465,,-5.65088300704956,0.25315182434418926
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-6.039843559265137,-5.445573806762695,-5.8642473220825195,-5.8104248046875,-5.983675479888916,,-5.8287529945373535,0.23290677467567475
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-6.280203819274902,-5.846348285675049,-5.759552955627441,-5.737417221069336,-5.818578243255615,,-5.888420104980469,0.22335566678901295
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-6.31427001953125,-5.974066734313965,-5.8667144775390625,-5.760359287261963,-5.99466609954834,,-5.982015323638916,0.20799163968748707
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-6.314550876617432,-5.953805923461914,-6.266217231750488,-6.018446922302246,-6.31721830368042,,-6.1740478515625,0.17424998503127087
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-6.3649725914001465,-5.663971900939941,-5.951140403747559,-5.750099182128906,-5.851752281188965,,-5.916387271881104,0.2729374925532865
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-5.803071975708008,-5.798402786254883,-6.236344337463379,-5.7695746421813965,-5.980273723602295,,-5.917533493041992,0.19669905747703764
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.88,1,-6.1688690185546875,-6.137059688568115,-6.046590805053711,-5.888681411743164,-5.9765448570251465,,-6.0435491561889645,0.11503492249440661
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.56,1,-5.833369255065918,-5.831052303314209,-6.406329154968262,-5.7410383224487305,-6.013064861297607,,-5.9649707794189455,0.26575793549688
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.57,1,-6.2698893547058105,-5.565332412719727,-5.959476470947266,-6.021410942077637,-5.997337818145752,,-5.962689399719238,0.25343808060785966
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,1,-6.119685173034668,-5.917695999145508,-6.145544528961182,-5.890519142150879,-6.267193794250488,,-6.068127727508545,0.16004167016396534
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,1,-5.739981174468994,-5.3387603759765625,-5.807466983795166,-5.572457313537598,-5.890707492828369,,-5.669874668121338,0.21894092780329844
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.26,1,-6.810948371887207,-6.7993669509887695,-7.146819114685059,-6.821323394775391,-6.768603324890137,,-6.869412231445312,0.1563281124035056
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.2,1,-5.895079612731934,-5.619606018066406,-6.104175090789795,-5.81488037109375,-6.044986248016357,,-5.895745468139649,0.19268388694096214
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N1C,-5.38,1,-6.387967109680176,-5.781752109527588,-6.832068920135498,-6.192594528198242,-6.3631815910339355,,-6.311512851715088,0.3789068302974407
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-5.89,1,-5.752009391784668,-5.5957794189453125,-6.141697883605957,-5.781590461730957,-6.158761978149414,,-5.885967826843261,0.2514275838428317
CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.32,1,-5.527749061584473,-5.06812047958374,-5.691443920135498,-5.4442644119262695,-5.527186393737793,,-5.451752853393555,0.23245823556862644
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.77,1,-7.162642478942871,-7.121061325073242,-7.420593738555908,-7.0174455642700195,-6.944102764129639,,-7.133169174194336,0.18218549421554286
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-4.98,1,-5.8492512702941895,-5.207837104797363,-5.523466110229492,-5.732800483703613,-5.704102039337158,,-5.603491401672363,0.2500937934247197
CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.92,1,-5.921719074249268,-5.8492279052734375,-6.035554885864258,-5.77972412109375,-5.904097080230713,,-5.898064613342285,0.09472195544903213
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.69,1,-5.868617534637451,-5.441150665283203,-5.710241317749023,-5.888110160827637,-6.048190116882324,,-5.791261959075928,0.2294110938299526
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.43,1,-6.390657424926758,-6.471806526184082,-6.567428112030029,-6.470860481262207,-6.428709983825684,,-6.465892505645752,0.06597725571014948
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.21,1,-5.975522041320801,-5.873114585876465,-6.284507751464844,-5.988839626312256,-6.272404193878174,,-6.078877639770508,0.18765921768355845
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.74,1,-6.118230819702148,-5.61244535446167,-6.085223197937012,-5.868180274963379,-6.04196310043335,,-5.945208549499512,0.20950355005307558
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-4.93,1,-5.7568864822387695,-5.175026893615723,-5.791924476623535,-5.611865043640137,-5.728593349456787,,-5.61285924911499,0.2539196435550363
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.33,1,-5.9574809074401855,-5.981294631958008,-6.301546096801758,-5.877230644226074,-6.143467903137207,,-6.052204036712647,0.16964437746675148
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.91,1,-6.120113849639893,-5.964482307434082,-6.0985941886901855,-5.92893123626709,-6.1604084968566895,,-6.054506015777588,0.10165724724117209
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.9,1,-5.826960563659668,-5.367195129394531,-6.0609450340271,-5.703091621398926,-5.926267147064209,,-5.776891899108887,0.2640094427444415
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.56,1,-6.747278213500977,-6.739989280700684,-7.088530540466309,-6.7461748123168945,-6.598793983459473,,-6.7841533660888675,0.1814911698085552
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.65,1,-6.341818332672119,-6.444357872009277,-6.591926574707031,-6.465790271759033,-6.631625652313232,,-6.495103740692139,0.11720039729080207
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,-5.45,1,-5.564545154571533,-4.934136867523193,-5.339354991912842,-5.326333999633789,-5.543150424957275,,-5.341504287719727,0.2532742412383681
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.73,1,-6.156346321105957,-5.861357688903809,-6.070411682128906,-5.865069389343262,-6.2608256340026855,,-6.042802143096924,0.17727086006048606
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.39,1,-6.0399932861328125,-5.745028018951416,-6.125975131988525,-5.7140350341796875,-6.010157108306885,,-5.927037715911865,0.18556775175394077
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.53,1,-6.093893051147461,-5.937489986419678,-6.067233085632324,-5.845170021057129,-6.063340663909912,,-6.0014253616333,0.10632250286311119
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.47,1,-5.670403480529785,-5.4941086769104,-6.049040794372559,-5.732374668121338,-5.997903347015381,,-5.788766193389892,0.23210665914555187
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.81,1,-6.933557510375977,-6.930549621582031,-7.534636497497559,-6.977699279785156,-7.345538139343262,,-7.144396209716797,0.27870986029665
CC(C)C[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.03,1,-5.628241539001465,-4.961437702178955,-5.327930450439453,-5.445488929748535,-5.480820655822754,,-5.368783855438233,0.25167145840384525
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-4.84,1,-5.4139251708984375,-5.247902870178223,-5.471583366394043,-5.267533302307129,-5.484155178070068,,-5.37701997756958,0.11229507832939907
CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.6,1,-6.809576988220215,-6.841788291931152,-6.945346355438232,-6.7310991287231445,-6.628500938415527,,-6.7912623405456545,0.11910191833933062
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.58,1,-5.880887031555176,-5.950408935546875,-5.899553298950195,-5.692630767822266,-6.007303714752197,,-5.886156749725342,0.1188112722454604
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-6.272176742553711,-6.330754280090332,-6.704364776611328,-6.360469341278076,-6.373660087585449,,-6.40828504562378,0.1700624342496801
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.86,1,-6.790025234222412,-5.985509872436523,-6.352190971374512,-6.137892723083496,-6.585738182067871,,-6.370271396636963,0.32595528834367216
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.31,1,-6.101723670959473,-5.815629959106445,-6.247239112854004,-5.947492599487305,-6.295117378234863,,-6.081440544128418,0.2013427916778702
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-4.83,1,-5.826360702514648,-5.722814559936523,-5.936542510986328,-5.667837142944336,-5.850240230560303,,-5.800759029388428,0.10640084236639723
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.64,1,-7.031784534454346,-6.782569885253906,-7.144676208496094,-6.873441696166992,-6.748664855957031,,-6.9162274360656735,0.16831106862987213
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.12,1,-6.146087646484375,-6.05565881729126,-6.445517539978027,-6.189423084259033,-6.28886604309082,,-6.225110626220703,0.14906048129823482
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.26,1,-6.8438568115234375,-6.375743865966797,-6.300139427185059,-6.348691463470459,-6.331645488739014,,-6.440015411376953,0.22741377628076692
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-5.64,1,-5.804383754730225,-5.402361869812012,-6.043780326843262,-5.624052047729492,-5.876242637634277,,-5.750164127349853,0.24592514019938583
CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.28,1,-5.998311996459961,-5.345404148101807,-5.75296688079834,-5.616808891296387,-5.639671325683594,,-5.670632648468017,0.2365279363568578
